order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_0000582,1,boleto,3,1716.77
ORD_0000583,1,debit_card,1,1042.82
ORD_0000584,1,credit_card,1,347.02
ORD_0000585,1,boleto,3,1221.88
ORD_0000586,1,credit_card,6,1573.59
ORD_0000587,1,boleto,12,962.44
ORD_0000588,1,credit_card,6,354.5
ORD_0000589,1,credit_card,1,2308.03
ORD_0000590,1,credit_card,3,1002.68
ORD_0000591,1,voucher,2,282.84
ORD_0000592,1,credit_card,12,1017.79
ORD_0000593,1,debit_card,12,865.12
ORD_0000594,1,voucher,12,2985.03
ORD_0000595,1,credit_card,1,1981.58
ORD_0000595,2,credit_card,1,75.17
ORD_0000596,1,voucher,2,1498.78
ORD_0000597,1,debit_card,12,2662.33
ORD_0000598,1,credit_card,3,2298.18
ORD_0000599,1,boleto,12,188.55
ORD_0000600,1,credit_card,3,2471.38
ORD_0000601,1,debit_card,3,2389.02
ORD_0000602,1,credit_card,3,247.12
ORD_0000603,1,credit_card,1,1689.1
ORD_0000604,1,debit_card,3,2897.06
ORD_0000605,1,voucher,2,41.33
ORD_0000606,1,boleto,2,1546.41
ORD_0000607,1,credit_card,1,1926.92
ORD_0000608,1,credit_card,12,824.56
ORD_0000609,1,debit_card,1,148.63
ORD_0000610,1,credit_card,1,2833.89
ORD_0000611,1,credit_card,1,960.87
ORD_0000611,2,credit_card,6,80.58
ORD_0000612,1,debit_card,3,2141.81
ORD_0000613,1,boleto,3,963.13
ORD_0000614,1,credit_card,1,323.01
ORD_0000614,2,voucher,1,52.11
ORD_0000615,1,credit_card,2,1475.5
ORD_0000616,1,credit_card,2,2937.68
ORD_0000617,1,debit_card,1,2799.79
ORD_0000618,1,credit_card,1,324.72
ORD_0000618,2,voucher,1,40.44
ORD_0000619,1,voucher,1,1595.33
ORD_0000619,2,credit_card,12,36.14
ORD_0000620,1,voucher,3,1492.37
ORD_0000621,1,credit_card,1,408.15
ORD_0000622,1,boleto,1,2603.17
ORD_0000623,1,debit_card,2,1541.89
ORD_0000624,1,voucher,6,1218.46
ORD_0000625,1,voucher,6,2695.81
ORD_0000626,1,credit_card,2,569.23
ORD_0000627,1,credit_card,1,1620.96
ORD_0000628,1,voucher,1,1052.4
ORD_0000628,2,credit_card,1,89.79
ORD_0000629,1,credit_card,6,1940.54
ORD_0000629,2,credit_card,6,23.83
ORD_0000630,1,credit_card,1,1385.74
ORD_0000631,1,boleto,1,502.59
ORD_0000632,1,debit_card,12,2971.47
ORD_0000633,1,credit_card,6,2331.84
ORD_0000634,1,voucher,1,823.57
ORD_0000635,1,debit_card,1,2691.46
ORD_0000636,1,debit_card,6,1593.54
ORD_0000637,1,boleto,2,2031.88
ORD_0000638,1,boleto,1,2309.19
ORD_0000639,1,credit_card,12,1863.2
ORD_0000640,1,boleto,1,1882.45
ORD_0000641,1,credit_card,2,966.7
ORD_0000641,2,debit_card,3,35.9
ORD_0000642,1,boleto,1,77.31
ORD_0000643,1,boleto,1,1719.35
ORD_0000644,1,voucher,1,1705.43
ORD_0000645,1,voucher,1,2002.85
ORD_0000646,1,credit_card,6,1890.78
ORD_0000647,1,credit_card,6,548.46
ORD_0000648,1,credit_card,1,1376.22
ORD_0000649,1,debit_card,1,2799.8
ORD_0000650,1,credit_card,6,125.96
ORD_0000651,1,boleto,6,1451.49
ORD_0000652,1,credit_card,2,2442.47
ORD_0000652,2,credit_card,2,18.79
ORD_0000653,1,credit_card,6,2018.95
ORD_0000654,1,boleto,1,1933.75
ORD_0000655,1,voucher,2,2136.05
ORD_0000656,1,voucher,1,925.44
ORD_0000657,1,credit_card,12,176.72
ORD_0000658,1,boleto,2,2294.23
ORD_0000659,1,credit_card,3,574.21
ORD_0000660,1,debit_card,2,1277.55
ORD_0000661,1,voucher,12,2435.21
ORD_0000662,1,voucher,12,1946.81
ORD_0000663,1,credit_card,6,1372.35
ORD_0000664,1,credit_card,3,604.35
ORD_0000665,1,voucher,12,525.23
ORD_0000666,1,credit_card,1,2457.69
ORD_0000666,2,debit_card,2,26.83
ORD_0000667,1,debit_card,2,2695.23
ORD_0000668,1,voucher,2,2265.4
ORD_0000669,1,credit_card,6,383.62
ORD_0000670,1,credit_card,12,1909.92
ORD_0000671,1,boleto,3,2108.77
ORD_0000672,1,credit_card,1,261.27
ORD_0000673,1,credit_card,3,2732.72
ORD_0000674,1,credit_card,1,88.45
ORD_0000675,1,credit_card,3,728.28
ORD_0000675,2,debit_card,2,32.8
ORD_0000676,1,voucher,1,1214.3
ORD_0000677,1,debit_card,1,321.1
ORD_0000678,1,voucher,1,2246.08
ORD_0000678,2,debit_card,1,93.73
ORD_0000679,1,credit_card,12,965.76
ORD_0000680,1,debit_card,1,1480.58
ORD_0000681,1,credit_card,1,530.1
ORD_0000682,1,credit_card,1,2429.14
ORD_0000683,1,boleto,6,340.82
ORD_0000684,1,boleto,3,1046.86
ORD_0000684,2,boleto,6,12.62
ORD_0000685,1,credit_card,1,1233.75
ORD_0000686,1,credit_card,1,907.92
ORD_0000687,1,credit_card,6,1704.19
ORD_0000688,1,debit_card,3,1734.32
ORD_0000689,1,debit_card,3,148.11
ORD_0000690,1,voucher,6,1374.45
ORD_0000690,2,voucher,12,87.74
ORD_0000691,1,boleto,2,1179.94
ORD_0000692,1,voucher,1,2834.49
ORD_0000693,1,credit_card,1,991.22
ORD_0000694,1,credit_card,12,159.12
ORD_0000694,2,debit_card,12,79.9
ORD_0000695,1,credit_card,12,215.27
ORD_0000696,1,credit_card,6,1328.15
ORD_0000697,1,credit_card,1,2641.46
ORD_0000698,1,debit_card,3,1670.34
ORD_0000699,1,boleto,2,2242.1
ORD_0000700,1,credit_card,1,763.33
ORD_0000701,1,voucher,3,1466.27
ORD_0000702,1,boleto,3,2507.15
ORD_0000703,1,credit_card,6,1475.32
ORD_0000704,1,credit_card,6,677.18
ORD_0000705,1,debit_card,3,1794.37
ORD_0000706,1,voucher,1,2086.02
ORD_0000706,2,credit_card,6,85.65
ORD_0000707,1,debit_card,1,1642.15
ORD_0000708,1,credit_card,1,2508.69
ORD_0000709,1,debit_card,2,1893.88
ORD_0000710,1,credit_card,1,428.11
ORD_0000711,1,credit_card,3,2799.42
ORD_0000712,1,debit_card,2,426.31
ORD_0000712,2,credit_card,2,46.92
ORD_0000713,1,credit_card,1,396.8
ORD_0000714,1,debit_card,1,2167.61
ORD_0000715,1,credit_card,3,2510.64
ORD_0000715,2,credit_card,3,37.38
ORD_0000716,1,credit_card,3,2357.0
ORD_0000717,1,credit_card,1,1396.74
ORD_0000718,1,voucher,1,2315.41
ORD_0000719,1,voucher,3,1859.98
ORD_0000720,1,boleto,6,1058.59
ORD_0000721,1,credit_card,1,367.63
ORD_0000722,1,voucher,6,718.06
ORD_0000723,1,debit_card,3,2798.44
ORD_0000723,2,debit_card,1,48.9
ORD_0000724,1,voucher,12,2718.29
ORD_0000724,2,boleto,1,44.17
ORD_0000725,1,credit_card,1,1540.48
ORD_0000726,1,boleto,1,887.89
ORD_0000726,2,credit_card,6,90.23
ORD_0000727,1,debit_card,1,2484.9
ORD_0000728,1,credit_card,1,1685.47
ORD_0000729,1,credit_card,1,714.66
ORD_0000730,1,credit_card,3,1540.76
ORD_0000730,2,boleto,1,11.39
ORD_0000731,1,credit_card,3,1421.63
ORD_0000731,2,credit_card,3,29.7
ORD_0000732,1,credit_card,6,95.85
ORD_0000733,1,boleto,1,81.16
ORD_0000734,1,credit_card,2,101.53
ORD_0000735,1,voucher,2,349.08
ORD_0000735,2,voucher,6,97.66
ORD_0000736,1,credit_card,3,1018.81
ORD_0000737,1,credit_card,3,279.49
ORD_0000738,1,voucher,2,523.76
ORD_0000739,1,voucher,1,1228.02
ORD_0000740,1,boleto,12,2908.2
ORD_0000741,1,credit_card,1,2026.98
ORD_0000742,1,credit_card,3,2225.24
ORD_0000742,2,voucher,1,41.38
ORD_0000743,1,voucher,6,1299.73
ORD_0000744,1,voucher,1,1480.78
ORD_0000745,1,credit_card,12,553.51
ORD_0000746,1,debit_card,1,2978.09
ORD_0000747,1,credit_card,2,1063.33
ORD_0000748,1,debit_card,1,1407.93
ORD_0000749,1,debit_card,6,267.68
ORD_0000750,1,credit_card,12,2332.22
ORD_0000751,1,debit_card,1,2145.95
ORD_0000752,1,credit_card,1,406.92
ORD_0000753,1,debit_card,12,233.69
ORD_0000754,1,credit_card,1,417.54
ORD_0000755,1,credit_card,1,879.56
ORD_0000756,1,voucher,3,2363.1
ORD_0000757,1,credit_card,12,1571.34
ORD_0000758,1,boleto,2,2602.66
ORD_0000758,2,credit_card,1,13.22
ORD_0000759,1,voucher,1,2957.58
ORD_0000760,1,voucher,2,944.91
ORD_0000761,1,debit_card,1,2123.66
ORD_0000762,1,credit_card,1,970.25
ORD_0000763,1,credit_card,2,724.56
ORD_0000764,1,credit_card,6,2939.93
ORD_0000765,1,credit_card,3,2539.27
ORD_0000766,1,boleto,6,1496.08
ORD_0000767,1,boleto,1,1989.73
ORD_0000768,1,boleto,2,1795.92
ORD_0000769,1,credit_card,6,491.42
ORD_0000769,2,debit_card,1,22.1
ORD_0000770,1,credit_card,6,463.38
ORD_0000771,1,voucher,12,2214.55
ORD_0000772,1,debit_card,12,2060.59
ORD_0000773,1,voucher,1,1148.1
ORD_0000774,1,credit_card,1,405.0
ORD_0000775,1,voucher,12,154.84
ORD_0000776,1,voucher,1,2078.86
ORD_0000777,1,debit_card,1,2905.49
ORD_0000778,1,credit_card,3,2824.02
ORD_0000779,1,credit_card,2,339.47
ORD_0000779,2,credit_card,6,81.16
ORD_0000780,1,credit_card,3,1072.09
ORD_0000781,1,voucher,1,2522.67
ORD_0000782,1,boleto,3,423.7
ORD_0000783,1,credit_card,3,1803.93
ORD_0000784,1,boleto,6,1208.03
ORD_0000785,1,credit_card,3,207.27
ORD_0000786,1,boleto,1,2223.98
ORD_0000787,1,boleto,2,968.03
ORD_0000788,1,debit_card,6,818.62
ORD_0000789,1,boleto,6,2662.9
ORD_0000790,1,debit_card,1,2967.61
ORD_0000791,1,credit_card,12,1482.99
ORD_0000792,1,debit_card,12,1439.96
ORD_0000792,2,credit_card,3,76.68
ORD_0000793,1,credit_card,6,2750.96
ORD_0000793,2,boleto,1,75.49
ORD_0000794,1,debit_card,1,2095.49
ORD_0000795,1,credit_card,3,1051.91
ORD_0000796,1,boleto,2,556.59
ORD_0000797,1,credit_card,6,1572.61
ORD_0000798,1,debit_card,2,1956.51
ORD_0000798,2,boleto,12,24.64
ORD_0000799,1,credit_card,6,1310.05
ORD_0000800,1,credit_card,12,1452.41
ORD_0000801,1,credit_card,6,2161.27
ORD_0000802,1,boleto,1,2929.42
ORD_0000802,2,voucher,1,55.69
ORD_0000803,1,debit_card,1,2057.2
ORD_0000803,2,boleto,1,94.73
ORD_0000804,1,credit_card,1,457.68
ORD_0000805,1,credit_card,1,2523.4
ORD_0000806,1,credit_card,2,677.54
ORD_0000807,1,credit_card,12,531.74
ORD_0000808,1,voucher,3,2674.61
ORD_0000809,1,credit_card,12,2073.29
ORD_0000810,1,credit_card,6,1981.1
ORD_0000811,1,credit_card,3,2233.19
ORD_0000812,1,voucher,12,256.89
ORD_0000813,1,boleto,6,2712.78
ORD_0000814,1,credit_card,2,2975.82
ORD_0000815,1,credit_card,1,1791.79
ORD_0000816,1,boleto,1,1809.84
ORD_0000817,1,credit_card,3,2436.03
ORD_0000817,2,boleto,1,62.42
ORD_0000818,1,credit_card,1,2594.2
ORD_0000819,1,credit_card,1,1555.86
ORD_0000820,1,credit_card,6,1345.94
ORD_0000820,2,boleto,1,65.92
ORD_0000821,1,credit_card,1,2091.83
ORD_0000822,1,boleto,2,1984.81
ORD_0000823,1,credit_card,1,361.81
ORD_0000824,1,voucher,6,1267.86
ORD_0000825,1,credit_card,12,2327.23
ORD_0000826,1,voucher,6,376.21
ORD_0000827,1,debit_card,1,2967.56
ORD_0000828,1,voucher,2,2697.92
ORD_0000829,1,credit_card,12,467.83
ORD_0000829,2,voucher,6,54.72
ORD_0000830,1,voucher,1,1166.01
ORD_0000831,1,voucher,3,1479.33
ORD_0000831,2,debit_card,2,90.49
ORD_0000832,1,credit_card,1,2350.29
ORD_0000833,1,credit_card,3,2401.64
ORD_0000833,2,credit_card,1,30.85
ORD_0000834,1,credit_card,1,1963.94
ORD_0000835,1,debit_card,1,2336.03
ORD_0000836,1,boleto,3,1423.19
ORD_0000836,2,credit_card,2,67.31
ORD_0000837,1,voucher,1,2293.77
ORD_0000838,1,credit_card,2,2685.54
ORD_0000839,1,boleto,1,324.72
ORD_0000840,1,credit_card,1,943.73
ORD_0000841,1,debit_card,12,2865.39
ORD_0000842,1,voucher,1,109.67
ORD_0000842,2,boleto,12,32.38
ORD_0000843,1,credit_card,2,1540.7
ORD_0000843,2,credit_card,3,39.71
ORD_0000844,1,debit_card,12,1017.98
ORD_0000845,1,debit_card,3,2358.87
ORD_0000846,1,debit_card,2,740.57
ORD_0000846,2,boleto,1,16.74
ORD_0000847,1,voucher,6,1754.57
ORD_0000848,1,credit_card,2,568.95
ORD_0000849,1,credit_card,12,2613.1
ORD_0000850,1,boleto,12,752.39
ORD_0000851,1,boleto,1,549.36
ORD_0000852,1,debit_card,12,356.33
ORD_0000853,1,credit_card,1,2176.47
ORD_0000854,1,credit_card,6,2674.93
ORD_0000855,1,credit_card,3,2323.14
ORD_0000856,1,credit_card,1,1832.67
ORD_0000857,1,credit_card,1,2285.01
ORD_0000857,2,debit_card,6,65.48
ORD_0000858,1,boleto,12,625.33
ORD_0000859,1,boleto,1,1915.69
ORD_0000859,2,credit_card,12,67.33
ORD_0000860,1,debit_card,12,1927.87
ORD_0000861,1,voucher,1,1482.3
ORD_0000862,1,boleto,2,840.05
ORD_0000863,1,credit_card,6,2507.38
ORD_0000864,1,voucher,1,1982.05
ORD_0000865,1,credit_card,1,1811.35
ORD_0000866,1,credit_card,1,2717.25
ORD_0000867,1,credit_card,3,409.66
ORD_0000868,1,credit_card,12,2565.01
ORD_0000869,1,voucher,12,1572.44
ORD_0000870,1,credit_card,3,1619.07
ORD_0000871,1,credit_card,1,2610.88
ORD_0000872,1,credit_card,12,1269.55
ORD_0000873,1,voucher,1,2553.01
ORD_0000874,1,credit_card,1,1226.53
ORD_0000874,2,boleto,6,84.67
ORD_0000875,1,credit_card,1,1900.42
ORD_0000876,1,debit_card,1,1380.58
ORD_0000876,2,debit_card,1,15.49
ORD_0000877,1,credit_card,12,1954.01
ORD_0000877,2,credit_card,1,60.13
ORD_0000878,1,credit_card,6,2446.25
ORD_0000879,1,boleto,1,2717.54
ORD_0000880,1,boleto,3,1557.39
ORD_0000881,1,voucher,1,1201.94
ORD_0000881,2,credit_card,1,62.57
ORD_0000882,1,credit_card,1,2595.62
ORD_0000883,1,debit_card,2,658.86
ORD_0000884,1,debit_card,12,2024.77
ORD_0000885,1,credit_card,1,1269.51
ORD_0000886,1,credit_card,1,1261.93
ORD_0000887,1,debit_card,2,199.89
ORD_0000888,1,credit_card,2,1502.36
ORD_0000889,1,credit_card,6,1685.01
ORD_0000890,1,debit_card,12,2790.67
ORD_0000890,2,credit_card,6,69.56
ORD_0000891,1,credit_card,1,1328.6
ORD_0000892,1,credit_card,3,1492.8
ORD_0000893,1,credit_card,2,2414.24
ORD_0000894,1,boleto,6,617.94
ORD_0000895,1,credit_card,2,2235.6
ORD_0000896,1,credit_card,1,2453.86
ORD_0000897,1,credit_card,2,1139.87
ORD_0000898,1,credit_card,3,1866.49
ORD_0000899,1,debit_card,1,359.54
ORD_0000900,1,credit_card,1,1889.31
ORD_0000901,1,credit_card,1,2210.29
ORD_0000902,1,credit_card,1,1389.45
ORD_0000903,1,credit_card,1,1994.46
ORD_0000904,1,credit_card,1,2883.48
ORD_0000904,2,credit_card,1,44.95
ORD_0000905,1,debit_card,1,852.78
ORD_0000906,1,debit_card,6,1661.99
ORD_0000906,2,credit_card,2,77.56
ORD_0000907,1,credit_card,3,2361.13
ORD_0000908,1,boleto,12,2469.23
ORD_0000909,1,credit_card,1,2253.2
ORD_0000910,1,voucher,1,2207.25
ORD_0000910,2,voucher,1,56.63
ORD_0000911,1,voucher,6,2151.86
ORD_0000912,1,credit_card,12,2805.07
ORD_0000913,1,debit_card,1,1966.1
ORD_0000914,1,credit_card,12,618.27
ORD_0000915,1,credit_card,12,458.07
ORD_0000915,2,voucher,1,67.86
ORD_0000916,1,credit_card,1,2168.45
ORD_0000917,1,credit_card,1,312.98
ORD_0000918,1,boleto,1,425.96
ORD_0000919,1,voucher,1,1236.66
ORD_0000920,1,credit_card,1,638.19
ORD_0000921,1,debit_card,3,1119.1
ORD_0000921,2,credit_card,2,94.38
ORD_0000922,1,boleto,3,1136.95
ORD_0000923,1,voucher,1,548.03
ORD_0000924,1,credit_card,2,2548.05
ORD_0000925,1,credit_card,1,277.2
ORD_0000926,1,credit_card,2,1898.44
ORD_0000926,2,credit_card,12,45.48
ORD_0000927,1,boleto,3,1191.42
ORD_0000928,1,boleto,1,1617.75
ORD_0000929,1,credit_card,3,2583.75
ORD_0000930,1,credit_card,1,174.8
ORD_0000931,1,credit_card,6,2330.89
ORD_0000932,1,credit_card,2,1836.62
ORD_0000933,1,credit_card,12,2421.98
ORD_0000934,1,debit_card,1,1137.05
ORD_0000935,1,credit_card,6,681.4
ORD_0000936,1,boleto,2,1179.43
ORD_0000937,1,debit_card,1,887.77
ORD_0000938,1,credit_card,3,1307.28
ORD_0000939,1,credit_card,2,2760.52
ORD_0000940,1,credit_card,1,916.42
ORD_0000941,1,debit_card,12,1767.69
ORD_0000942,1,credit_card,12,1031.19
ORD_0000942,2,credit_card,1,59.44
ORD_0000943,1,voucher,12,1580.35
ORD_0000944,1,voucher,1,1168.01
ORD_0000945,1,boleto,3,779.25
ORD_0000946,1,credit_card,6,2420.94
ORD_0000947,1,voucher,6,1484.76
ORD_0000947,2,debit_card,2,11.78
ORD_0000948,1,debit_card,2,723.72
ORD_0000949,1,voucher,1,395.7
ORD_0000950,1,voucher,3,1433.34
ORD_0000950,2,credit_card,1,12.74
ORD_0000951,1,voucher,3,2458.15
ORD_0000952,1,credit_card,3,58.32
ORD_0000953,1,debit_card,3,1403.58
ORD_0000953,2,boleto,6,45.14
ORD_0000954,1,credit_card,6,1542.29
ORD_0000955,1,debit_card,3,2234.67
ORD_0000956,1,debit_card,2,810.56
ORD_0000957,1,credit_card,12,1956.79
ORD_0000958,1,voucher,6,2677.25
ORD_0000959,1,credit_card,6,1662.03
ORD_0000960,1,debit_card,6,2338.83
ORD_0000961,1,debit_card,1,884.13
ORD_0000962,1,credit_card,12,1516.11
ORD_0000963,1,credit_card,1,662.6
ORD_0000964,1,credit_card,1,798.09
ORD_0000965,1,credit_card,6,1124.64
ORD_0000966,1,credit_card,1,473.14
ORD_0000967,1,credit_card,1,2086.43
ORD_0000968,1,credit_card,2,756.68
ORD_0000969,1,debit_card,1,780.11
ORD_0000970,1,boleto,1,959.54
ORD_0000970,2,credit_card,3,77.61
ORD_0000971,1,credit_card,1,2351.11
ORD_0000972,1,boleto,3,2091.65
ORD_0000973,1,voucher,1,1394.98
ORD_0000973,2,voucher,6,30.5
ORD_0000974,1,boleto,3,2107.75
ORD_0000974,2,debit_card,3,51.86
ORD_0000975,1,voucher,3,784.55
ORD_0000976,1,voucher,6,1945.4
ORD_0000976,2,voucher,2,50.29
ORD_0000977,1,credit_card,3,1082.99
ORD_0000978,1,credit_card,6,341.56
ORD_0000979,1,boleto,6,1526.19
ORD_0000980,1,voucher,1,1217.19
ORD_0000981,1,credit_card,3,1642.19
ORD_0000982,1,boleto,12,1722.56
ORD_0000983,1,boleto,1,1034.11
ORD_0000984,1,debit_card,12,77.89
ORD_0000984,2,credit_card,12,72.47
ORD_0000985,1,credit_card,1,381.44
ORD_0000986,1,voucher,1,630.87
ORD_0000987,1,voucher,6,2352.4
ORD_0000988,1,debit_card,1,510.85
ORD_0000989,1,boleto,6,572.17
ORD_0000990,1,debit_card,3,2035.88
ORD_0000991,1,credit_card,1,1137.6
ORD_0000992,1,boleto,12,1976.9
ORD_0000993,1,credit_card,1,2188.45
ORD_0000994,1,boleto,2,218.46
ORD_0000995,1,boleto,1,2084.85
ORD_0000996,1,credit_card,12,2598.2
ORD_0000997,1,boleto,1,1444.56
ORD_0000998,1,credit_card,3,1568.81
ORD_0000999,1,voucher,1,90.35
ORD_0001000,1,credit_card,12,2376.06
ORD_0001001,1,debit_card,1,1464.12
ORD_0001002,1,credit_card,12,1494.76
ORD_0001003,1,debit_card,1,2663.43
ORD_0001004,1,voucher,1,2832.41
ORD_0001005,1,credit_card,1,1308.25
ORD_0001006,1,credit_card,2,1341.96
ORD_0001007,1,debit_card,6,390.22
ORD_0001008,1,voucher,3,2802.36
ORD_0001009,1,debit_card,1,1069.86
ORD_0001009,2,voucher,12,36.76
ORD_0001010,1,debit_card,1,2283.02
ORD_0001011,1,debit_card,6,857.37
ORD_0001012,1,credit_card,2,1107.04
ORD_0001013,1,credit_card,12,1011.66
ORD_0001014,1,voucher,1,1049.83
ORD_0001015,1,voucher,1,2179.45
ORD_0001016,1,credit_card,2,1176.07
ORD_0001017,1,voucher,6,1187.35
ORD_0001018,1,debit_card,1,1448.45
ORD_0001019,1,boleto,3,1829.04
ORD_0001020,1,credit_card,1,2148.17
ORD_0001021,1,boleto,1,722.18
ORD_0001022,1,credit_card,12,2738.8
ORD_0001023,1,voucher,1,611.17
ORD_0001024,1,credit_card,1,2782.6
ORD_0001025,1,credit_card,1,2334.17
ORD_0001026,1,credit_card,1,2225.96
ORD_0001027,1,credit_card,1,564.69
ORD_0001028,1,debit_card,1,1456.44
ORD_0001029,1,debit_card,6,566.01
ORD_0001030,1,boleto,1,2008.97
ORD_0001031,1,credit_card,1,1947.44
ORD_0001032,1,credit_card,1,2215.92
ORD_0001033,1,debit_card,1,1642.28
ORD_0001034,1,credit_card,12,1682.48
ORD_0001035,1,credit_card,2,2095.83
ORD_0001036,1,credit_card,1,915.86
ORD_0001036,2,debit_card,1,29.84
ORD_0001037,1,voucher,1,510.14
ORD_0001038,1,credit_card,2,2707.77
ORD_0001039,1,credit_card,3,433.16
ORD_0001040,1,credit_card,2,2300.03
ORD_0001041,1,voucher,2,1059.52
ORD_0001041,2,debit_card,1,84.88
ORD_0001042,1,credit_card,1,1182.58
ORD_0001043,1,debit_card,1,2096.15
ORD_0001044,1,credit_card,1,1059.52
ORD_0001045,1,voucher,12,2781.6
ORD_0001046,1,credit_card,12,2788.6
ORD_0001047,1,credit_card,3,1145.36
ORD_0001048,1,boleto,12,1153.25
ORD_0001049,1,credit_card,1,2485.41
ORD_0001050,1,boleto,1,886.95
ORD_0001051,1,credit_card,12,2575.46
ORD_0001052,1,voucher,1,759.69
ORD_0001053,1,debit_card,1,2186.1
ORD_0001054,1,credit_card,1,130.09
ORD_0001055,1,credit_card,6,240.86
ORD_0001056,1,credit_card,3,1835.27
ORD_0001057,1,credit_card,3,2264.95
ORD_0001058,1,credit_card,2,567.69
ORD_0001059,1,boleto,12,2029.06
ORD_0001060,1,credit_card,12,433.18
ORD_0001061,1,credit_card,12,1138.91
ORD_0001062,1,debit_card,1,1705.06
ORD_0001063,1,credit_card,3,675.06
ORD_0001064,1,credit_card,1,2072.85
ORD_0001065,1,boleto,3,2338.66
ORD_0001066,1,boleto,2,259.24
ORD_0001067,1,credit_card,1,1260.38
ORD_0001068,1,debit_card,1,1978.8
ORD_0001068,2,debit_card,1,51.33
ORD_0001069,1,credit_card,2,2413.46
ORD_0001070,1,voucher,3,1827.56
ORD_0001071,1,boleto,1,1044.41
ORD_0001072,1,debit_card,3,2523.38
ORD_0001073,1,credit_card,3,1053.87
ORD_0001074,1,voucher,12,2730.08
ORD_0001075,1,credit_card,1,1424.59
ORD_0001076,1,credit_card,3,964.92
ORD_0001077,1,boleto,6,2657.04
ORD_0001077,2,voucher,1,26.08
ORD_0001078,1,credit_card,12,2533.56
ORD_0001078,2,boleto,1,32.16
ORD_0001079,1,credit_card,2,2921.32
ORD_0001080,1,voucher,1,2983.72
ORD_0001080,2,credit_card,12,95.01
ORD_0001081,1,boleto,3,2731.71
ORD_0001082,1,credit_card,12,1066.91
ORD_0001083,1,debit_card,3,2863.89
ORD_0001083,2,credit_card,2,14.91
ORD_0001084,1,voucher,3,1217.42
ORD_0001084,2,credit_card,1,17.93
ORD_0001085,1,debit_card,1,2166.68
ORD_0001086,1,credit_card,6,94.68
ORD_0001087,1,credit_card,2,166.31
ORD_0001087,2,credit_card,1,20.26
ORD_0001088,1,credit_card,3,1842.28
ORD_0001088,2,credit_card,12,67.28
ORD_0001089,1,credit_card,1,1488.96
ORD_0001090,1,boleto,1,1362.89
ORD_0001090,2,voucher,2,48.02
ORD_0001091,1,voucher,3,891.45
ORD_0001092,1,boleto,12,624.98
ORD_0001093,1,debit_card,12,1579.76
ORD_0001094,1,debit_card,2,1868.09
ORD_0001095,1,voucher,3,1294.01
ORD_0001096,1,credit_card,2,599.58
ORD_0001097,1,voucher,6,1775.88
ORD_0001098,1,voucher,12,2195.99
ORD_0001099,1,debit_card,3,154.62
ORD_0001100,1,credit_card,1,2989.95
ORD_0001101,1,credit_card,2,192.05
ORD_0001101,2,debit_card,2,18.22
ORD_0001102,1,voucher,6,1836.15
ORD_0001103,1,boleto,1,765.16
ORD_0001104,1,credit_card,6,1817.58
ORD_0001105,1,credit_card,6,487.42
ORD_0001106,1,credit_card,3,1502.81
ORD_0001106,2,credit_card,3,86.64
ORD_0001107,1,credit_card,3,2631.21
ORD_0001107,2,voucher,2,19.26
ORD_0001108,1,credit_card,3,772.98
ORD_0001108,2,debit_card,1,74.71
ORD_0001109,1,credit_card,2,918.58
ORD_0001110,1,credit_card,2,2167.83
ORD_0001110,2,credit_card,1,53.72
ORD_0001111,1,voucher,1,2054.78
ORD_0001112,1,credit_card,1,2104.56
ORD_0001113,1,debit_card,6,903.08
ORD_0001114,1,debit_card,1,1585.58
ORD_0001115,1,credit_card,3,2301.01
ORD_0001116,1,credit_card,1,256.62
ORD_0001117,1,credit_card,1,1761.88
ORD_0001118,1,voucher,1,1081.24
ORD_0001118,2,debit_card,6,20.63
ORD_0001119,1,credit_card,12,663.8
ORD_0001120,1,voucher,1,2555.8
ORD_0001121,1,boleto,2,1611.78
ORD_0001122,1,voucher,1,2605.33
ORD_0001123,1,boleto,12,314.51
ORD_0001124,1,credit_card,6,2489.61
ORD_0001125,1,credit_card,12,622.84
ORD_0001126,1,credit_card,3,386.49
ORD_0001127,1,credit_card,1,2662.16
ORD_0001128,1,boleto,6,2010.69
ORD_0001129,1,debit_card,3,2574.48
ORD_0001130,1,credit_card,1,1485.65
ORD_0001131,1,credit_card,1,373.09
ORD_0001132,1,boleto,1,121.23
ORD_0001133,1,credit_card,12,272.23
ORD_0001134,1,credit_card,1,367.61
ORD_0001135,1,credit_card,1,2148.42
ORD_0001136,1,credit_card,1,1620.69
ORD_0001137,1,voucher,12,1025.05
ORD_0001138,1,credit_card,1,1437.2
ORD_0001139,1,boleto,1,2577.23
ORD_0001140,1,credit_card,12,918.15
ORD_0001141,1,credit_card,2,2638.54
ORD_0001142,1,debit_card,12,1644.09
ORD_0001143,1,credit_card,1,278.35
ORD_0001144,1,debit_card,1,1182.93
ORD_0001145,1,boleto,1,831.06
ORD_0001146,1,debit_card,12,758.72
ORD_0001147,1,credit_card,2,1756.61
ORD_0001147,2,credit_card,1,53.86
ORD_0001148,1,credit_card,6,2314.29
ORD_0001149,1,credit_card,12,2939.48
ORD_0001149,2,credit_card,12,75.42
ORD_0001150,1,credit_card,1,1011.67
ORD_0001151,1,credit_card,12,424.4
ORD_0001152,1,boleto,1,2929.21
ORD_0001153,1,credit_card,2,276.88
