order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0000178,CUST_010745,invoiced,2021-10-27 07:20:00,2021-10-28 01:20:00,2021-10-31 01:20:00,,2021-11-15 07:20:00
ORD_0000179,CUST_002557,delivered,2021-10-03 10:39:00,2021-10-04 10:39:00,2021-10-06 10:39:00,2021-10-15 10:39:00,2021-10-13 10:39:00
ORD_0000180,CUST_001551,delivered,2022-06-20 05:04:00,2022-06-20 08:04:00,2022-06-21 08:04:00,2022-06-25 05:04:00,2022-07-03 05:04:00
ORD_0000181,CUST_008123,cancelled,2022-11-07 16:05:00,2022-11-08 01:05:00,2022-11-10 01:05:00,,2022-11-26 16:05:00
ORD_0000182,CUST_006061,delivered,2022-07-21 16:37:00,2022-07-22 07:37:00,2022-07-25 07:37:00,2022-07-24 16:37:00,2022-08-04 16:37:00
ORD_0000183,CUST_006590,delivered,2023-05-27 00:28:00,2023-05-27 20:28:00,2023-05-29 20:28:00,2023-06-09 00:28:00,2023-06-13 00:28:00
ORD_0000184,CUST_011695,delivered,2021-05-14 12:42:00,2021-05-14 18:42:00,2021-05-16 18:42:00,2021-05-21 12:42:00,2021-05-27 12:42:00
ORD_0000185,CUST_000055,processing,2022-11-04 06:08:00,2022-11-04 17:08:00,2022-11-06 17:08:00,,2022-11-13 06:08:00
ORD_0000186,CUST_010183,delivered,2023-02-27 15:38:00,2023-02-28 00:38:00,2023-03-03 00:38:00,2023-03-10 15:38:00,2023-03-13 15:38:00
ORD_0000187,CUST_005388,delivered,2023-03-22 23:54:00,2023-03-23 14:54:00,2023-03-26 14:54:00,2023-04-04 23:54:00,2023-04-06 23:54:00
ORD_0000188,CUST_006371,delivered,2021-06-16 22:41:00,2021-06-17 18:41:00,2021-06-20 18:41:00,2021-06-22 22:41:00,2021-07-02 22:41:00
ORD_0000189,CUST_001764,shipped,2022-08-03 03:51:00,2022-08-03 15:51:00,2022-08-05 15:51:00,,2022-08-14 03:51:00
ORD_0000190,CUST_002517,delivered,2023-06-07 21:51:00,2023-06-08 14:51:00,2023-06-10 14:51:00,2023-07-01 21:51:00,2023-06-21 21:51:00
ORD_0000191,CUST_001715,delivered,2022-06-24 05:25:00,2022-06-25 05:25:00,2022-06-28 05:25:00,2022-07-02 05:25:00,2022-07-01 05:25:00
ORD_0000192,CUST_007313,cancelled,2021-11-20 19:46:00,2021-11-21 01:46:00,2021-11-23 01:46:00,,2021-12-01 19:46:00
ORD_0000193,CUST_005432,invoiced,2023-05-23 17:53:00,2023-05-23 21:53:00,2023-05-25 21:53:00,,2023-06-09 17:53:00
ORD_0000194,CUST_001168,delivered,2023-01-23 07:12:00,2023-01-23 10:12:00,2023-01-26 10:12:00,2023-01-29 07:12:00,2023-02-06 07:12:00
ORD_0000195,CUST_014416,shipped,2023-03-24 21:13:00,2023-03-25 13:13:00,2023-03-27 13:13:00,,2023-04-06 21:13:00
ORD_0000196,CUST_007616,processing,2021-03-07 19:53:00,2021-03-08 19:53:00,2021-03-09 19:53:00,,2021-03-27 19:53:00
ORD_0000197,CUST_012877,delivered,2022-01-24 11:40:00,2022-01-24 16:40:00,2022-01-25 16:40:00,2022-01-27 11:40:00,2022-02-12 11:40:00
ORD_0000198,CUST_012634,processing,2021-02-14 05:31:00,2021-02-14 15:31:00,2021-02-17 15:31:00,,2021-03-02 05:31:00
ORD_0000199,CUST_001977,invoiced,2022-07-31 11:56:00,2022-07-31 13:56:00,2022-08-01 13:56:00,,2022-08-12 11:56:00
ORD_0000200,CUST_003167,delivered,2022-10-14 04:20:00,2022-10-14 21:20:00,2022-10-17 21:20:00,2022-10-28 04:20:00,2022-10-21 04:20:00
ORD_0000201,CUST_009799,delivered,2021-04-08 19:44:00,2021-04-09 06:44:00,2021-04-10 06:44:00,2021-04-17 19:44:00,2021-04-22 19:44:00
ORD_0000202,CUST_011202,invoiced,2021-08-02 05:46:00,2021-08-03 02:46:00,2021-08-06 02:46:00,,2021-08-22 05:46:00
ORD_0000203,CUST_013000,invoiced,2021-06-21 22:55:00,2021-06-22 08:55:00,2021-06-25 08:55:00,,2021-07-11 22:55:00
ORD_0000204,CUST_007795,processing,2022-01-30 05:11:00,2022-01-30 22:11:00,2022-02-02 22:11:00,,2022-02-15 05:11:00
ORD_0000205,CUST_008832,delivered,2021-11-21 06:05:00,2021-11-22 06:05:00,2021-11-24 06:05:00,2021-11-27 06:05:00,2021-11-30 06:05:00
ORD_0000206,CUST_001590,delivered,2022-05-19 04:54:00,2022-05-19 19:54:00,2022-05-21 19:54:00,2022-06-02 04:54:00,2022-06-02 04:54:00
ORD_0000207,CUST_013259,shipped,2021-11-14 20:19:00,2021-11-15 17:19:00,2021-11-18 17:19:00,,2021-11-25 20:19:00
ORD_0000208,CUST_011118,processing,2023-03-13 03:37:00,2023-03-14 01:37:00,2023-03-16 01:37:00,,2023-03-25 03:37:00
ORD_0000209,CUST_000104,delivered,2022-08-12 20:24:00,2022-08-13 17:24:00,2022-08-15 17:24:00,2022-08-19 20:24:00,2022-08-29 20:24:00
ORD_0000210,CUST_007381,delivered,2022-08-12 22:53:00,2022-08-13 14:53:00,2022-08-15 14:53:00,2022-08-20 22:53:00,2022-08-29 22:53:00
ORD_0000211,CUST_010602,processing,2023-05-25 07:42:00,2023-05-26 00:42:00,2023-05-28 00:42:00,,2023-06-01 07:42:00
ORD_0000212,CUST_012949,delivered,2022-04-01 01:20:00,2022-04-01 19:20:00,2022-04-02 19:20:00,2022-04-05 01:20:00,2022-04-13 01:20:00
ORD_0000213,CUST_007813,processing,2021-02-01 06:05:00,2021-02-01 21:05:00,2021-02-02 21:05:00,,2021-02-08 06:05:00
ORD_0000214,CUST_006788,shipped,2021-12-30 18:06:00,2021-12-31 03:06:00,2022-01-03 03:06:00,,2022-01-11 18:06:00
ORD_0000215,CUST_011245,processing,2022-03-16 02:39:00,2022-03-16 15:39:00,2022-03-19 15:39:00,,2022-03-30 02:39:00
ORD_0000216,CUST_003844,cancelled,2022-01-21 00:05:00,2022-01-21 02:05:00,2022-01-24 02:05:00,,2022-02-01 00:05:00
ORD_0000217,CUST_007432,delivered,2021-10-06 00:49:00,2021-10-06 01:49:00,2021-10-07 01:49:00,2021-10-14 00:49:00,2021-10-19 00:49:00
ORD_0000218,CUST_010526,invoiced,2022-01-23 22:19:00,2022-01-24 10:19:00,2022-01-26 10:19:00,,2022-02-12 22:19:00
ORD_0000219,CUST_009633,invoiced,2023-05-17 12:23:00,2023-05-17 19:23:00,2023-05-20 19:23:00,,2023-05-26 12:23:00
ORD_0000220,CUST_000045,shipped,2022-10-21 15:30:00,2022-10-21 18:30:00,2022-10-22 18:30:00,,2022-11-02 15:30:00
ORD_0000221,CUST_012836,delivered,2022-03-20 16:20:00,2022-03-21 16:20:00,2022-03-22 16:20:00,2022-04-01 16:20:00,2022-03-30 16:20:00
ORD_0000222,CUST_014153,delivered,2021-11-01 13:48:00,2021-11-01 17:48:00,2021-11-03 17:48:00,2021-11-04 13:48:00,2021-11-19 13:48:00
ORD_0000223,CUST_013721,processing,2022-03-05 03:53:00,2022-03-05 14:53:00,2022-03-06 14:53:00,,2022-03-25 03:53:00
ORD_0000224,CUST_002702,delivered,2022-04-19 07:53:00,2022-04-19 18:53:00,2022-04-20 18:53:00,2022-05-13 07:53:00,2022-05-08 07:53:00
ORD_0000225,CUST_010403,invoiced,2022-07-11 19:00:00,2022-07-12 18:00:00,2022-07-15 18:00:00,,2022-07-19 19:00:00
ORD_0000226,CUST_005761,delivered,2023-05-03 13:09:00,2023-05-03 15:09:00,2023-05-06 15:09:00,2023-05-07 13:09:00,2023-05-22 13:09:00
ORD_0000227,CUST_000895,delivered,2023-06-08 01:30:00,2023-06-08 03:30:00,2023-06-10 03:30:00,2023-06-20 01:30:00,2023-06-21 01:30:00
ORD_0000228,CUST_000961,invoiced,2021-08-14 13:54:00,2021-08-14 15:54:00,2021-08-16 15:54:00,,2021-08-30 13:54:00
ORD_0000229,CUST_014007,invoiced,2021-10-03 03:07:00,2021-10-04 01:07:00,2021-10-07 01:07:00,,2021-10-20 03:07:00
ORD_0000230,CUST_009740,processing,2022-11-29 15:28:00,2022-11-30 13:28:00,2022-12-01 13:28:00,,2022-12-07 15:28:00
ORD_0000231,CUST_006345,invoiced,2022-08-13 09:26:00,2022-08-13 11:26:00,2022-08-16 11:26:00,,2022-08-29 09:26:00
ORD_0000232,CUST_013557,invoiced,2022-11-21 01:35:00,2022-11-21 10:35:00,2022-11-24 10:35:00,,2022-12-04 01:35:00
ORD_0000233,CUST_008472,delivered,2021-03-12 04:09:00,2021-03-12 05:09:00,2021-03-15 05:09:00,2021-03-23 04:09:00,2021-03-29 04:09:00
ORD_0000234,CUST_014850,invoiced,2021-11-15 22:30:00,2021-11-16 17:30:00,2021-11-19 17:30:00,,2021-11-30 22:30:00
ORD_0000235,CUST_012138,delivered,2022-06-01 04:16:00,2022-06-01 19:16:00,2022-06-03 19:16:00,2022-06-12 04:16:00,2022-06-17 04:16:00
ORD_0000236,CUST_008229,processing,2022-02-06 17:43:00,2022-02-06 23:43:00,2022-02-08 23:43:00,,2022-02-17 17:43:00
ORD_0000237,CUST_004217,delivered,2021-07-11 22:14:00,2021-07-12 00:14:00,2021-07-15 00:14:00,2021-07-19 22:14:00,2021-07-29 22:14:00
ORD_0000238,CUST_003186,cancelled,2022-05-15 10:37:00,2022-05-15 11:37:00,2022-05-16 11:37:00,,2022-06-03 10:37:00
ORD_0000239,CUST_001440,invoiced,2023-05-23 06:24:00,2023-05-23 11:24:00,2023-05-26 11:24:00,,2023-06-09 06:24:00
ORD_0000240,CUST_004539,invoiced,2021-03-09 10:24:00,2021-03-10 10:24:00,2021-03-13 10:24:00,,2021-03-17 10:24:00
ORD_0000241,CUST_010498,delivered,2021-01-19 17:10:00,2021-01-20 03:10:00,2021-01-22 03:10:00,2021-02-01 17:10:00,2021-01-30 17:10:00
ORD_0000242,CUST_004564,processing,2021-09-03 14:05:00,2021-09-04 01:05:00,2021-09-05 01:05:00,,2021-09-19 14:05:00
ORD_0000243,CUST_010465,delivered,2022-11-18 20:10:00,2022-11-19 18:10:00,2022-11-20 18:10:00,2022-12-07 20:10:00,2022-11-30 20:10:00
ORD_0000244,CUST_005974,delivered,2021-08-30 15:34:00,2021-08-30 23:34:00,2021-08-31 23:34:00,2021-09-03 15:34:00,2021-09-16 15:34:00
ORD_0000245,CUST_000432,delivered,2021-04-19 16:46:00,2021-04-20 15:46:00,2021-04-21 15:46:00,2021-04-22 16:46:00,2021-05-02 16:46:00
ORD_0000246,CUST_004289,delivered,2021-10-10 14:38:00,2021-10-11 00:38:00,2021-10-13 00:38:00,2021-10-22 14:38:00,2021-10-28 14:38:00
ORD_0000247,CUST_004178,delivered,2021-03-03 11:43:00,2021-03-03 22:43:00,2021-03-04 22:43:00,2021-03-15 11:43:00,2021-03-19 11:43:00
ORD_0000248,CUST_002631,delivered,2021-06-09 15:35:00,2021-06-10 14:35:00,2021-06-13 14:35:00,2021-06-22 15:35:00,2021-06-17 15:35:00
ORD_0000249,CUST_011111,delivered,2022-03-21 17:38:00,2022-03-21 18:38:00,2022-03-24 18:38:00,2022-03-30 17:38:00,2022-04-05 17:38:00
ORD_0000250,CUST_006991,delivered,2021-02-21 20:27:00,2021-02-22 06:27:00,2021-02-24 06:27:00,2021-03-06 20:27:00,2021-03-13 20:27:00
ORD_0000251,CUST_013685,delivered,2023-06-11 23:24:00,2023-06-12 03:24:00,2023-06-14 03:24:00,2023-06-16 23:24:00,2023-06-30 23:24:00
ORD_0000252,CUST_005609,delivered,2022-09-16 08:10:00,2022-09-16 22:10:00,2022-09-18 22:10:00,2022-09-19 08:10:00,2022-09-23 08:10:00
ORD_0000253,CUST_011114,cancelled,2023-01-29 16:47:00,2023-01-30 10:47:00,2023-01-31 10:47:00,,2023-02-09 16:47:00
ORD_0000254,CUST_009657,invoiced,2021-01-12 08:39:00,2021-01-13 00:39:00,2021-01-16 00:39:00,,2021-01-29 08:39:00
ORD_0000255,CUST_000549,invoiced,2022-12-21 10:44:00,2022-12-21 16:44:00,2022-12-23 16:44:00,,2022-12-28 10:44:00
ORD_0000256,CUST_001514,delivered,2021-08-25 01:12:00,2021-08-25 13:12:00,2021-08-26 13:12:00,2021-09-03 01:12:00,2021-09-12 01:12:00
ORD_0000257,CUST_005081,processing,2022-04-04 11:37:00,2022-04-04 17:37:00,2022-04-05 17:37:00,,2022-04-21 11:37:00
ORD_0000258,CUST_001648,invoiced,2022-09-18 09:40:00,2022-09-18 23:40:00,2022-09-20 23:40:00,,2022-10-05 09:40:00
ORD_0000259,CUST_005946,cancelled,2022-09-17 08:37:00,2022-09-18 01:37:00,2022-09-19 01:37:00,,2022-09-26 08:37:00
ORD_0000260,CUST_003808,delivered,2021-03-19 19:36:00,2021-03-19 22:36:00,2021-03-20 22:36:00,2021-04-04 19:36:00,2021-03-28 19:36:00
ORD_0000261,CUST_000899,delivered,2021-08-06 08:59:00,2021-08-06 13:59:00,2021-08-08 13:59:00,2021-08-16 08:59:00,2021-08-25 08:59:00
ORD_0000262,CUST_008293,shipped,2022-06-29 10:36:00,2022-06-30 08:36:00,2022-07-01 08:36:00,,2022-07-12 10:36:00
ORD_0000263,CUST_003253,cancelled,2021-06-26 07:39:00,2021-06-27 07:39:00,2021-06-29 07:39:00,,2021-07-07 07:39:00
ORD_0000264,CUST_001978,delivered,2022-12-12 08:16:00,2022-12-12 11:16:00,2022-12-13 11:16:00,2022-12-16 08:16:00,2022-12-27 08:16:00
ORD_0000265,CUST_004530,cancelled,2021-11-17 20:54:00,2021-11-18 12:54:00,2021-11-20 12:54:00,,2021-12-03 20:54:00
ORD_0000266,CUST_008941,cancelled,2023-03-09 03:43:00,2023-03-09 07:43:00,2023-03-10 07:43:00,,2023-03-25 03:43:00
ORD_0000267,CUST_012421,delivered,2023-02-21 11:23:00,2023-02-21 17:23:00,2023-02-22 17:23:00,2023-03-04 11:23:00,2023-03-07 11:23:00
ORD_0000268,CUST_002452,delivered,2021-08-09 19:31:00,2021-08-09 23:31:00,2021-08-11 23:31:00,2021-08-27 19:31:00,2021-08-21 19:31:00
ORD_0000269,CUST_012104,delivered,2022-11-29 22:14:00,2022-11-30 07:14:00,2022-12-01 07:14:00,2022-12-03 22:14:00,2022-12-10 22:14:00
ORD_0000270,CUST_007163,invoiced,2021-07-29 18:22:00,2021-07-30 13:22:00,2021-08-01 13:22:00,,2021-08-10 18:22:00
ORD_0000271,CUST_000312,invoiced,2021-06-19 17:00:00,2021-06-20 00:00:00,2021-06-21 00:00:00,,2021-07-01 17:00:00
ORD_0000272,CUST_005343,shipped,2021-01-13 13:45:00,2021-01-14 12:45:00,2021-01-16 12:45:00,,2021-02-01 13:45:00
ORD_0000273,CUST_014620,shipped,2023-01-08 16:02:00,2023-01-09 09:02:00,2023-01-10 09:02:00,,2023-01-24 16:02:00
ORD_0000274,CUST_008546,delivered,2021-10-27 01:30:00,2021-10-27 18:30:00,2021-10-29 18:30:00,2021-11-04 01:30:00,2021-11-05 01:30:00
ORD_0000275,CUST_014364,delivered,2022-03-28 23:11:00,2022-03-29 23:11:00,2022-04-01 23:11:00,2022-04-06 23:11:00,2022-04-11 23:11:00
ORD_0000276,CUST_003565,cancelled,2023-02-10 05:40:00,2023-02-10 22:40:00,2023-02-12 22:40:00,,2023-02-28 05:40:00
ORD_0000277,CUST_002227,delivered,2022-01-25 00:33:00,2022-01-25 12:33:00,2022-01-27 12:33:00,2022-02-07 00:33:00,2022-02-09 00:33:00
ORD_0000278,CUST_006116,delivered,2022-03-05 04:48:00,2022-03-06 03:48:00,2022-03-09 03:48:00,2022-03-21 04:48:00,2022-03-13 04:48:00
ORD_0000279,CUST_012244,delivered,2023-05-20 00:04:00,2023-05-20 12:04:00,2023-05-21 12:04:00,2023-05-30 00:04:00,2023-06-09 00:04:00
ORD_0000280,CUST_007812,shipped,2021-01-26 06:53:00,2021-01-26 10:53:00,2021-01-28 10:53:00,,2021-02-09 06:53:00
ORD_0000281,CUST_001471,processing,2021-12-12 12:54:00,2021-12-12 19:54:00,2021-12-15 19:54:00,,2021-12-26 12:54:00
ORD_0000282,CUST_014119,invoiced,2021-08-31 14:37:00,2021-08-31 15:37:00,2021-09-03 15:37:00,,2021-09-07 14:37:00
ORD_0000283,CUST_008842,cancelled,2023-04-09 22:54:00,2023-04-10 06:54:00,2023-04-13 06:54:00,,2023-04-18 22:54:00
ORD_0000284,CUST_010797,delivered,2022-08-21 17:47:00,2022-08-21 23:47:00,2022-08-24 23:47:00,2022-08-27 17:47:00,2022-08-30 17:47:00
ORD_0000285,CUST_005960,cancelled,2023-06-09 19:24:00,2023-06-10 10:24:00,2023-06-13 10:24:00,,2023-06-27 19:24:00
ORD_0000286,CUST_004722,invoiced,2023-05-16 06:48:00,2023-05-16 19:48:00,2023-05-18 19:48:00,,2023-06-04 06:48:00
ORD_0000287,CUST_002510,cancelled,2021-12-07 03:10:00,2021-12-07 16:10:00,2021-12-08 16:10:00,,2021-12-16 03:10:00
ORD_0000288,CUST_013107,delivered,2021-01-13 17:56:00,2021-01-14 02:56:00,2021-01-16 02:56:00,2021-01-20 17:56:00,2021-02-02 17:56:00
ORD_0000289,CUST_000932,processing,2021-05-15 18:36:00,2021-05-15 22:36:00,2021-05-16 22:36:00,,2021-05-30 18:36:00
ORD_0000290,CUST_009344,processing,2022-04-04 02:35:00,2022-04-04 04:35:00,2022-04-07 04:35:00,,2022-04-17 02:35:00
ORD_0000291,CUST_006297,shipped,2022-08-30 20:12:00,2022-08-31 07:12:00,2022-09-01 07:12:00,,2022-09-06 20:12:00
ORD_0000292,CUST_008460,delivered,2022-11-05 16:12:00,2022-11-06 12:12:00,2022-11-07 12:12:00,2022-11-17 16:12:00,2022-11-13 16:12:00
ORD_0000293,CUST_008305,shipped,2023-01-19 12:00:00,2023-01-20 11:00:00,2023-01-21 11:00:00,,2023-02-02 12:00:00
ORD_0000294,CUST_000205,delivered,2022-01-18 22:31:00,2022-01-19 00:31:00,2022-01-20 00:31:00,2022-01-31 22:31:00,2022-01-31 22:31:00
ORD_0000295,CUST_006803,cancelled,2022-01-04 12:38:00,2022-01-05 09:38:00,2022-01-08 09:38:00,,2022-01-23 12:38:00
ORD_0000296,CUST_002297,delivered,2021-06-30 10:40:00,2021-07-01 08:40:00,2021-07-04 08:40:00,2021-07-04 10:40:00,2021-07-13 10:40:00
ORD_0000297,CUST_006285,delivered,2021-08-08 10:10:00,2021-08-09 08:10:00,2021-08-12 08:10:00,2021-08-19 10:10:00,2021-08-23 10:10:00
ORD_0000298,CUST_012199,delivered,2023-02-20 00:33:00,2023-02-20 03:33:00,2023-02-21 03:33:00,2023-03-04 00:33:00,2023-03-06 00:33:00
ORD_0000299,CUST_006783,processing,2021-06-28 06:45:00,2021-06-28 07:45:00,2021-06-29 07:45:00,,2021-07-17 06:45:00
ORD_0000300,CUST_004690,cancelled,2022-06-08 00:32:00,2022-06-08 18:32:00,2022-06-11 18:32:00,,2022-06-23 00:32:00
ORD_0000301,CUST_003251,invoiced,2021-09-25 08:13:00,2021-09-25 13:13:00,2021-09-26 13:13:00,,2021-10-15 08:13:00
ORD_0000302,CUST_014156,invoiced,2021-06-27 13:54:00,2021-06-28 05:54:00,2021-06-30 05:54:00,,2021-07-07 13:54:00
ORD_0000303,CUST_000899,delivered,2022-07-27 07:49:00,2022-07-28 06:49:00,2022-07-31 06:49:00,2022-08-07 07:49:00,2022-08-04 07:49:00
ORD_0000304,CUST_012635,shipped,2023-04-01 09:14:00,2023-04-02 08:14:00,2023-04-03 08:14:00,,2023-04-08 09:14:00
ORD_0000305,CUST_011731,invoiced,2022-08-29 15:36:00,2022-08-30 02:36:00,2022-09-01 02:36:00,,2022-09-13 15:36:00
ORD_0000306,CUST_001077,delivered,2023-03-17 08:11:00,2023-03-18 02:11:00,2023-03-19 02:11:00,2023-03-20 08:11:00,2023-04-01 08:11:00
ORD_0000307,CUST_009804,invoiced,2023-04-11 16:54:00,2023-04-12 01:54:00,2023-04-14 01:54:00,,2023-04-20 16:54:00
ORD_0000308,CUST_010144,delivered,2021-04-04 22:44:00,2021-04-05 02:44:00,2021-04-06 02:44:00,2021-04-19 22:44:00,2021-04-13 22:44:00
ORD_0000309,CUST_002149,processing,2022-12-10 14:19:00,2022-12-10 15:19:00,2022-12-11 15:19:00,,2022-12-17 14:19:00
ORD_0000310,CUST_005054,delivered,2022-12-04 06:06:00,2022-12-04 09:06:00,2022-12-06 09:06:00,2022-12-07 06:06:00,2022-12-19 06:06:00
ORD_0000311,CUST_014302,delivered,2021-07-01 22:15:00,2021-07-02 14:15:00,2021-07-04 14:15:00,2021-07-05 22:15:00,2021-07-16 22:15:00
ORD_0000312,CUST_001907,delivered,2021-03-23 17:20:00,2021-03-23 18:20:00,2021-03-25 18:20:00,2021-03-30 17:20:00,2021-04-02 17:20:00
ORD_0000313,CUST_009065,invoiced,2022-01-26 11:08:00,2022-01-26 17:08:00,2022-01-28 17:08:00,,2022-02-03 11:08:00
ORD_0000314,CUST_000305,cancelled,2022-08-04 03:00:00,2022-08-04 11:00:00,2022-08-05 11:00:00,,2022-08-11 03:00:00
ORD_0000315,CUST_002784,delivered,2023-04-26 02:29:00,2023-04-26 13:29:00,2023-04-27 13:29:00,2023-05-09 02:29:00,2023-05-06 02:29:00
ORD_0000316,CUST_002894,delivered,2021-06-09 06:34:00,2021-06-09 09:34:00,2021-06-10 09:34:00,2021-06-12 06:34:00,2021-06-26 06:34:00
ORD_0000317,CUST_006360,delivered,2021-01-31 18:41:00,2021-02-01 14:41:00,2021-02-03 14:41:00,2021-02-07 18:41:00,2021-02-07 18:41:00
ORD_0000318,CUST_002568,delivered,2022-09-23 12:05:00,2022-09-24 01:05:00,2022-09-25 01:05:00,2022-10-03 12:05:00,2022-10-07 12:05:00
ORD_0000319,CUST_011682,shipped,2021-02-07 20:47:00,2021-02-08 08:47:00,2021-02-09 08:47:00,,2021-02-25 20:47:00
ORD_0000320,CUST_011227,processing,2022-08-09 17:00:00,2022-08-10 17:00:00,2022-08-11 17:00:00,,2022-08-27 17:00:00
ORD_0000321,CUST_006902,delivered,2021-12-26 07:15:00,2021-12-26 19:15:00,2021-12-27 19:15:00,2022-01-06 07:15:00,2022-01-03 07:15:00
ORD_0000322,CUST_007952,delivered,2021-05-16 10:04:00,2021-05-16 20:04:00,2021-05-19 20:04:00,2021-05-20 10:04:00,2021-05-27 10:04:00
ORD_0000323,CUST_011948,cancelled,2021-09-08 01:56:00,2021-09-08 23:56:00,2021-09-09 23:56:00,,2021-09-27 01:56:00
ORD_0000324,CUST_003327,delivered,2021-12-13 03:13:00,2021-12-14 01:13:00,2021-12-15 01:13:00,2021-12-23 03:13:00,2021-12-20 03:13:00
ORD_0000325,CUST_013804,delivered,2021-02-26 18:53:00,2021-02-27 04:53:00,2021-02-28 04:53:00,2021-03-11 18:53:00,2021-03-12 18:53:00
ORD_0000326,CUST_003875,processing,2021-07-26 10:36:00,2021-07-27 00:36:00,2021-07-29 00:36:00,,2021-08-05 10:36:00
ORD_0000327,CUST_005930,processing,2022-07-31 01:14:00,2022-07-31 09:14:00,2022-08-03 09:14:00,,2022-08-15 01:14:00
ORD_0000328,CUST_000319,delivered,2022-05-08 08:12:00,2022-05-09 04:12:00,2022-05-10 04:12:00,2022-05-19 08:12:00,2022-05-24 08:12:00
ORD_0000329,CUST_011169,shipped,2022-12-21 00:01:00,2022-12-21 04:01:00,2022-12-23 04:01:00,,2022-12-30 00:01:00
ORD_0000330,CUST_010624,delivered,2022-01-22 15:23:00,2022-01-22 18:23:00,2022-01-25 18:23:00,2022-01-28 15:23:00,2022-02-02 15:23:00
ORD_0000331,CUST_009463,cancelled,2021-05-05 08:25:00,2021-05-05 09:25:00,2021-05-06 09:25:00,,2021-05-15 08:25:00
ORD_0000332,CUST_011068,cancelled,2021-09-19 20:57:00,2021-09-20 08:57:00,2021-09-23 08:57:00,,2021-10-07 20:57:00
ORD_0000333,CUST_002644,processing,2023-01-14 22:18:00,2023-01-15 22:18:00,2023-01-17 22:18:00,,2023-01-31 22:18:00
ORD_0000334,CUST_000036,delivered,2021-03-02 03:32:00,2021-03-03 00:32:00,2021-03-06 00:32:00,2021-03-07 03:32:00,2021-03-09 03:32:00
ORD_0000335,CUST_006652,delivered,2021-04-08 12:22:00,2021-04-09 08:22:00,2021-04-12 08:22:00,2021-04-24 12:22:00,2021-04-23 12:22:00
ORD_0000336,CUST_001966,delivered,2023-02-01 00:53:00,2023-02-01 16:53:00,2023-02-03 16:53:00,2023-02-09 00:53:00,2023-02-08 00:53:00
ORD_0000337,CUST_004597,delivered,2023-01-31 18:59:00,2023-02-01 07:59:00,2023-02-03 07:59:00,2023-02-03 18:59:00,2023-02-14 18:59:00
ORD_0000338,CUST_002382,processing,2022-02-15 03:56:00,2022-02-16 00:56:00,2022-02-17 00:56:00,,2022-03-04 03:56:00
ORD_0000339,CUST_011041,shipped,2022-11-21 20:58:00,2022-11-22 03:58:00,2022-11-25 03:58:00,,2022-12-07 20:58:00
ORD_0000340,CUST_014554,invoiced,2022-03-18 11:27:00,2022-03-18 17:27:00,2022-03-19 17:27:00,,2022-03-27 11:27:00
ORD_0000341,CUST_003726,invoiced,2021-01-04 08:54:00,2021-01-04 11:54:00,2021-01-05 11:54:00,,2021-01-24 08:54:00
ORD_0000342,CUST_004138,delivered,2022-01-28 21:21:00,2022-01-29 07:21:00,2022-01-31 07:21:00,2022-02-01 21:21:00,2022-02-10 21:21:00
ORD_0000343,CUST_007174,invoiced,2021-10-26 04:46:00,2021-10-26 08:46:00,2021-10-29 08:46:00,,2021-11-11 04:46:00
ORD_0000344,CUST_009174,delivered,2021-10-30 10:13:00,2021-10-30 20:13:00,2021-11-01 20:13:00,2021-11-02 10:13:00,2021-11-15 10:13:00
ORD_0000345,CUST_003208,delivered,2021-02-22 01:09:00,2021-02-22 15:09:00,2021-02-25 15:09:00,2021-03-04 01:09:00,2021-03-10 01:09:00
ORD_0000346,CUST_002278,shipped,2021-11-19 13:58:00,2021-11-19 18:58:00,2021-11-21 18:58:00,,2021-12-07 13:58:00
ORD_0000347,CUST_012834,processing,2022-08-31 08:13:00,2022-09-01 05:13:00,2022-09-02 05:13:00,,2022-09-07 08:13:00
ORD_0000348,CUST_004328,delivered,2022-09-17 00:36:00,2022-09-17 09:36:00,2022-09-19 09:36:00,2022-09-21 00:36:00,2022-09-24 00:36:00
ORD_0000349,CUST_013698,shipped,2022-12-28 13:42:00,2022-12-29 04:42:00,2022-12-30 04:42:00,,2023-01-06 13:42:00
ORD_0000350,CUST_000971,invoiced,2021-07-22 13:00:00,2021-07-22 23:00:00,2021-07-23 23:00:00,,2021-08-05 13:00:00
ORD_0000351,CUST_010826,delivered,2023-03-15 13:00:00,2023-03-15 19:00:00,2023-03-17 19:00:00,2023-03-21 13:00:00,2023-03-24 13:00:00
ORD_0000352,CUST_006902,shipped,2022-11-06 02:12:00,2022-11-07 02:12:00,2022-11-08 02:12:00,,2022-11-20 02:12:00
ORD_0000353,CUST_006062,delivered,2021-07-10 05:34:00,2021-07-11 00:34:00,2021-07-13 00:34:00,2021-07-29 05:34:00,2021-07-21 05:34:00
ORD_0000354,CUST_012638,delivered,2021-09-30 21:02:00,2021-10-01 10:02:00,2021-10-02 10:02:00,2021-10-08 21:02:00,2021-10-14 21:02:00
ORD_0000355,CUST_003462,delivered,2022-07-17 08:35:00,2022-07-18 02:35:00,2022-07-19 02:35:00,2022-07-23 08:35:00,2022-07-31 08:35:00
