product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
PROD_002212,automotive,38,154,4,18672,51,35,31
PROD_002213,toys,30,782,1,5266,39,28,74
PROD_002214,automotive,33,564,4,25279,24,15,57
PROD_002215,food,31,649,3,17490,81,43,20
PROD_002216,automotive,62,947,6,19415,48,43,55
PROD_002217,fashion,44,794,6,11038,89,42,18
PROD_002218,office,65,817,5,9153,50,30,47
PROD_002219,beauty,47,357,3,4831,40,42,10
PROD_002220,electronics,36,174,3,5666,48,14,77
PROD_002221,books,51,651,3,10921,42,36,11
PROD_002222,health,24,614,5,15498,72,43,54
PROD_002223,health,22,227,6,9971,58,33,15
PROD_002224,office,59,795,2,13977,72,14,53
PROD_002225,computers,22,860,2,29839,74,49,13
PROD_002226,electronics,64,417,6,2613,69,35,14
PROD_002227,music,60,607,2,8942,99,32,15
PROD_002228,garden,35,208,4,3302,38,47,48
PROD_002229,electronics,67,599,5,20353,26,48,21
PROD_002230,books,37,458,4,10704,32,36,54
PROD_002231,beauty,61,283,6,16576,95,17,26
PROD_002232,health,55,872,4,16152,97,37,53
PROD_002233,computers,25,463,6,1811,64,30,76
PROD_002234,computers,52,171,3,11849,69,12,51
PROD_002235,toys,46,793,4,2752,63,31,48
PROD_002236,electronics,56,345,4,24553,40,29,42
PROD_002237,books,60,114,3,18734,57,25,25
PROD_002238,office,46,219,1,7278,36,42,52
PROD_002239,books,32,291,2,8645,57,9,75
PROD_002240,home_appliances,43,504,5,13341,18,42,26
PROD_002241,fashion,29,756,6,14178,82,33,49
PROD_002242,food,68,816,4,19096,72,40,48
PROD_002243,food,50,684,5,20661,87,31,35
PROD_002244,fashion,56,535,2,2015,54,15,73
PROD_002245,garden,23,366,6,6813,59,41,33
PROD_002246,home_appliances,68,455,5,24078,20,32,42
PROD_002247,home_appliances,35,104,1,4495,71,23,61
PROD_002248,automotive,65,884,1,3724,72,29,36
PROD_002249,fashion,68,720,1,18799,74,32,41
PROD_002250,furniture,63,767,1,27522,77,28,54
PROD_002251,sports,44,104,4,25925,29,16,34
PROD_002252,electronics,46,293,3,13770,70,18,55
PROD_002253,furniture,49,482,4,20427,47,15,76
PROD_002254,beauty,24,101,3,28931,11,50,14
PROD_002255,sports,67,263,4,6759,12,18,26
PROD_002256,beauty,69,636,2,23347,66,24,58
PROD_002257,sports,67,912,3,4272,97,19,53
PROD_002258,music,46,182,1,18344,75,49,29
PROD_002259,electronics,35,954,5,208,97,32,52
PROD_002260,food,62,522,2,21770,18,40,52
PROD_002261,sports,61,780,1,23370,23,11,30
PROD_002262,food,68,180,4,15973,87,6,36
PROD_002263,garden,45,534,4,12985,39,30,48
PROD_002264,furniture,31,619,1,21400,41,15,63
PROD_002265,music,40,695,5,9271,53,5,34
PROD_002266,sports,63,603,5,1713,32,47,45
PROD_002267,electronics,34,602,3,7266,54,45,35
PROD_002268,garden,67,210,6,6682,29,50,42
PROD_002269,office,41,229,6,14787,98,26,63
PROD_002270,furniture,26,696,6,11316,16,20,16
PROD_002271,toys,45,613,4,18300,17,34,18
PROD_002272,home_appliances,64,978,4,10905,29,23,47
PROD_002273,health,54,718,1,16500,55,15,74
PROD_002274,sports,52,614,2,29896,10,50,19
PROD_002275,toys,27,383,5,15396,66,36,62
PROD_002276,beauty,56,191,2,13205,20,31,55
PROD_002277,furniture,46,959,3,4611,75,15,27
PROD_002278,office,68,496,1,27614,82,46,51
PROD_002279,garden,37,825,5,21936,13,13,49
PROD_002280,food,36,694,3,6316,95,21,50
PROD_002281,furniture,50,953,4,28393,60,9,40
PROD_002282,computers,54,648,4,11347,90,26,12
PROD_002283,health,67,134,6,29420,84,10,57
PROD_002284,automotive,42,837,4,24506,66,37,34
PROD_002285,home_appliances,33,677,6,21437,56,42,34
PROD_002286,books,20,219,5,25665,46,10,29
PROD_002287,garden,49,131,4,12645,23,40,51
PROD_002288,garden,34,519,1,23216,77,36,78
PROD_002289,electronics,48,239,1,22019,27,6,38
PROD_002290,computers,60,829,2,18141,80,11,18
PROD_002291,home_appliances,20,876,5,20344,64,30,71
PROD_002292,books,34,553,2,671,35,46,66
PROD_002293,sports,38,892,3,16591,38,29,56
PROD_002294,books,50,100,4,21091,22,42,10
PROD_002295,toys,45,775,3,16168,46,17,62
PROD_002296,furniture,50,134,3,8640,60,33,35
PROD_002297,automotive,35,177,4,8333,86,5,53
PROD_002298,beauty,47,662,6,17554,73,20,16
PROD_002299,health,42,629,5,14149,78,12,17
PROD_002300,music,30,438,2,3197,27,42,32
PROD_002301,books,46,230,3,9016,73,37,16
PROD_002302,garden,22,677,3,16997,16,24,11
PROD_002303,music,25,898,3,12751,25,25,69
PROD_002304,health,66,113,1,938,19,42,17
PROD_002305,computers,22,561,2,17108,74,25,42
PROD_002306,books,48,876,6,7695,90,24,73
PROD_002307,beauty,35,964,4,24782,83,19,14
PROD_002308,food,58,382,1,7003,23,41,77
PROD_002309,toys,56,487,4,2317,77,19,28
PROD_002310,fashion,32,113,3,9727,26,47,79
PROD_002311,garden,36,770,6,5839,55,45,18
PROD_002312,fashion,25,696,6,1471,35,27,48
PROD_002313,music,67,114,5,9727,31,47,46
PROD_002314,fashion,31,421,5,14795,89,44,14
PROD_002315,office,63,333,2,8190,81,39,67
PROD_002316,garden,46,579,4,28037,65,7,59
PROD_002317,music,30,961,6,17256,83,25,19
PROD_002318,computers,32,899,3,647,92,18,70
PROD_002319,food,33,646,4,9496,47,47,34
PROD_002320,electronics,53,202,5,6540,62,20,30
PROD_002321,office,68,682,6,6801,91,44,67
PROD_002322,office,20,284,4,24745,58,20,75
PROD_002323,home_appliances,20,583,1,11511,49,40,20
PROD_002324,food,40,220,2,7415,23,9,70
PROD_002325,food,46,157,3,14443,67,30,67
PROD_002326,furniture,24,707,2,23179,95,40,80
PROD_002327,automotive,28,881,1,28757,39,8,29
PROD_002328,food,48,427,4,8941,14,27,74
PROD_002329,automotive,68,290,2,22368,11,18,63
PROD_002330,electronics,44,548,4,17462,71,12,31
PROD_002331,beauty,68,711,4,21805,32,29,51
PROD_002332,toys,68,576,1,6304,61,23,63
PROD_002333,furniture,36,814,3,3204,98,24,50
PROD_002334,sports,48,464,2,11747,66,24,48
PROD_002335,garden,53,644,2,28151,51,13,63
PROD_002336,garden,58,687,1,23273,24,38,56
PROD_002337,fashion,68,205,1,10411,65,35,41
PROD_002338,health,34,656,3,2543,50,34,64
PROD_002339,beauty,67,530,4,1314,93,28,17
PROD_002340,garden,46,868,5,402,87,39,35
PROD_002341,food,67,314,1,28263,84,19,43
PROD_002342,books,40,819,1,5915,72,25,75
PROD_002343,books,23,354,6,9904,54,29,35
PROD_002344,office,35,974,2,25574,79,41,29
PROD_002345,sports,39,738,3,4635,45,25,67
PROD_002346,electronics,41,178,3,28397,53,35,77
PROD_002347,garden,28,512,2,17644,79,5,35
PROD_002348,health,30,375,6,24315,28,34,21
PROD_002349,books,27,781,5,24592,95,29,30
PROD_002350,office,64,623,6,12480,84,34,42
PROD_002351,furniture,46,840,2,29337,37,45,70
PROD_002352,electronics,33,800,5,11389,93,22,70
PROD_002353,food,68,554,6,6175,62,38,22
PROD_002354,automotive,32,225,5,5179,32,41,45
PROD_002355,fashion,69,913,6,5857,99,19,27
PROD_002356,food,68,813,1,28511,60,16,54
PROD_002357,sports,63,693,3,28527,22,37,56
PROD_002358,beauty,41,476,3,2211,79,44,31
PROD_002359,toys,54,642,2,2902,43,5,16
PROD_002360,computers,34,455,4,7461,13,17,30
PROD_002361,food,29,541,4,6351,51,47,48
PROD_002362,music,59,109,3,14739,84,39,58
PROD_002363,toys,48,202,4,27242,74,42,65
PROD_002364,garden,28,194,2,4941,56,8,77
PROD_002365,books,31,970,5,13462,78,25,59
PROD_002366,beauty,60,315,3,14460,59,8,77
PROD_002367,music,54,279,2,764,83,15,56
PROD_002368,food,48,281,5,19694,93,45,47
PROD_002369,books,49,996,6,7094,60,18,19
PROD_002370,books,32,349,1,28016,80,23,59
PROD_002371,electronics,26,580,2,24486,60,14,75
PROD_002372,health,20,341,2,23070,61,24,16
PROD_002373,food,38,901,6,16471,46,41,20
PROD_002374,garden,25,543,2,8427,93,50,38
PROD_002375,music,63,135,2,3213,17,50,22
PROD_002376,books,46,340,4,14240,32,14,77
PROD_002377,beauty,43,957,3,10127,19,23,10
PROD_002378,food,60,439,4,20262,58,14,30
PROD_002379,computers,56,460,1,25128,23,45,10
PROD_002380,food,39,639,4,2714,14,29,63
PROD_002381,office,22,857,6,25999,17,16,59
PROD_002382,computers,20,403,4,19470,12,45,23
PROD_002383,furniture,36,727,6,11093,35,37,23
PROD_002384,computers,66,488,2,29641,49,22,19
PROD_002385,electronics,46,498,6,16208,79,39,46
PROD_002386,toys,50,994,2,27899,28,9,65
PROD_002387,toys,23,995,2,29957,97,22,29
PROD_002388,computers,33,892,5,18851,34,27,44
PROD_002389,office,36,967,1,15203,19,9,11
PROD_002390,garden,49,874,2,20302,76,28,13
PROD_002391,home_appliances,35,777,6,936,54,45,13
PROD_002392,music,47,544,4,3189,42,39,53
PROD_002393,sports,34,772,2,25534,25,36,20
PROD_002394,beauty,49,688,3,11792,42,9,31
PROD_002395,automotive,55,811,2,9691,84,16,30
PROD_002396,electronics,70,284,5,22102,80,9,55
PROD_002397,health,61,285,1,16779,85,48,55
PROD_002398,home_appliances,27,965,4,28704,60,40,10
PROD_002399,fashion,30,527,5,14193,31,26,15
PROD_002400,music,40,877,1,15737,39,50,27
PROD_002401,beauty,67,714,1,7691,86,23,40
PROD_002402,electronics,35,937,6,24689,31,28,15
PROD_002403,office,68,272,4,8311,86,30,29
PROD_002404,health,35,674,2,16674,46,23,16
PROD_002405,health,63,959,2,15888,92,30,55
PROD_002406,beauty,33,710,5,19494,44,14,55
PROD_002407,office,53,119,2,7465,13,38,62
PROD_002408,garden,36,940,1,9520,81,31,41
PROD_002409,music,28,704,6,1633,75,25,12
PROD_002410,toys,23,872,3,22089,75,36,23
PROD_002411,toys,57,128,3,3963,81,13,37
PROD_002412,furniture,51,274,1,2044,88,8,71
PROD_002413,beauty,38,363,4,18856,98,19,23
PROD_002414,office,24,582,1,15973,42,50,11
PROD_002415,electronics,32,827,3,11783,60,38,74
PROD_002416,office,37,642,4,10898,96,36,36
PROD_002417,furniture,38,899,3,19723,58,30,58
PROD_002418,electronics,48,238,2,13002,58,8,47
PROD_002419,music,70,581,3,3492,28,5,23
PROD_002420,food,20,297,4,17033,86,18,74
PROD_002421,garden,29,464,2,26003,78,48,46
PROD_002422,electronics,39,321,5,8195,56,12,61
PROD_002423,electronics,28,505,5,25467,100,26,71
PROD_002424,furniture,43,235,6,14208,63,40,47
PROD_002425,food,23,322,6,24366,22,32,35
PROD_002426,books,50,635,1,15171,50,14,43
PROD_002427,music,61,666,1,8242,53,20,72
PROD_002428,books,37,260,5,27296,75,19,38
PROD_002429,electronics,33,739,3,7975,86,28,27
PROD_002430,office,64,969,4,1468,76,46,78
PROD_002431,toys,32,285,5,26504,81,34,40
PROD_002432,beauty,65,985,1,3147,20,21,72
PROD_002433,music,66,411,4,10882,44,36,35
PROD_002434,garden,61,560,4,1310,45,42,15
PROD_002435,automotive,46,569,5,2323,87,24,56
PROD_002436,music,70,498,3,18940,71,33,39
PROD_002437,automotive,44,196,1,21835,35,48,42
PROD_002438,electronics,41,581,2,29870,61,39,22
PROD_002439,computers,23,631,6,761,47,12,73
PROD_002440,computers,40,539,5,21042,45,18,14
PROD_002441,furniture,65,265,1,29520,97,37,74
PROD_002442,furniture,62,564,1,22298,64,41,22
PROD_002443,books,40,618,4,6032,39,31,41
PROD_002444,beauty,68,171,1,1150,43,39,52
PROD_002445,furniture,55,831,4,14821,24,14,59
PROD_002446,toys,50,810,2,18096,18,40,28
PROD_002447,music,69,700,1,5547,72,40,78
PROD_002448,food,43,764,2,8562,83,48,18
PROD_002449,automotive,45,126,6,17461,47,11,54
PROD_002450,garden,55,897,3,28793,57,17,69
PROD_002451,office,34,163,6,26144,45,18,68
PROD_002452,computers,46,308,1,17454,51,28,61
PROD_002453,furniture,21,604,1,14360,89,21,42
PROD_002454,food,65,967,1,8979,49,5,10
PROD_002455,electronics,67,851,3,1286,66,28,62
PROD_002456,electronics,29,344,1,1768,64,24,15
PROD_002457,furniture,69,721,4,5307,84,31,77
PROD_002458,office,30,280,6,18509,74,47,52
PROD_002459,office,70,412,2,14958,36,22,43
PROD_002460,automotive,65,597,5,27062,86,14,57
PROD_002461,fashion,61,710,4,22698,34,31,62
PROD_002462,garden,40,382,4,24111,56,37,69
PROD_002463,music,55,819,6,23923,41,47,71
PROD_002464,computers,24,161,6,10671,34,42,28
PROD_002465,toys,61,831,5,1906,65,49,73
PROD_002466,furniture,27,671,3,6491,61,5,23
PROD_002467,furniture,38,329,6,756,42,8,30
PROD_002468,toys,44,912,1,1631,47,12,35
PROD_002469,computers,26,518,6,13103,73,34,55
PROD_002470,home_appliances,50,895,1,14446,24,14,67
PROD_002471,automotive,65,852,6,15458,23,33,65
PROD_002472,sports,67,433,1,13549,47,16,68
PROD_002473,home_appliances,56,837,5,870,98,23,36
PROD_002474,food,55,744,1,16060,62,34,60
PROD_002475,home_appliances,30,968,4,1235,28,27,49
PROD_002476,sports,24,505,6,7706,83,9,50
PROD_002477,food,39,531,3,29125,71,13,52
PROD_002478,books,23,945,3,12681,69,37,30
PROD_002479,garden,22,798,2,14381,89,6,60
PROD_002480,office,26,427,6,26168,99,27,14
PROD_002481,garden,31,502,1,7884,42,6,70
PROD_002482,sports,25,985,2,5170,96,8,65
PROD_002483,books,48,545,4,10683,46,46,10
PROD_002484,toys,34,853,6,5957,45,15,24
PROD_002485,office,46,678,3,7350,52,19,31
PROD_002486,food,67,544,1,15381,80,47,11
PROD_002487,toys,55,169,2,17116,14,26,67
PROD_002488,sports,31,218,2,12491,66,40,59
PROD_002489,beauty,42,440,3,4470,62,12,50
PROD_002490,fashion,21,551,1,24186,54,47,56
PROD_002491,furniture,20,472,2,20511,57,7,61
PROD_002492,food,51,916,3,9579,21,13,34
PROD_002493,toys,63,700,5,27538,99,39,65
PROD_002494,garden,31,425,5,13113,86,14,61
PROD_002495,sports,40,541,1,1246,59,46,33
PROD_002496,toys,62,454,1,12099,21,35,67
PROD_002497,office,43,177,5,6678,70,38,42
PROD_002498,automotive,41,323,1,27464,32,34,35
PROD_002499,beauty,68,989,3,26551,52,38,12
PROD_002500,garden,24,739,4,13964,98,15,24
PROD_002501,sports,37,526,1,13099,45,48,58
PROD_002502,fashion,40,252,6,26462,65,26,41
PROD_002503,home_appliances,29,230,6,26015,43,33,15
PROD_002504,office,63,622,1,179,23,22,77
PROD_002505,office,26,271,5,23710,66,9,78
PROD_002506,beauty,22,892,5,19796,94,21,41
PROD_002507,furniture,69,909,3,18247,95,46,25
PROD_002508,health,28,511,5,3703,72,43,41
PROD_002509,electronics,66,114,5,28007,12,25,75
PROD_002510,food,57,722,1,10903,93,37,15
PROD_002511,food,27,374,1,6410,37,23,13
PROD_002512,toys,22,666,6,3780,98,8,53
PROD_002513,books,65,326,3,21123,76,47,65
PROD_002514,health,57,704,1,20899,33,11,40
PROD_002515,fashion,26,520,6,13693,82,24,63
PROD_002516,electronics,28,751,1,5367,47,32,67
PROD_002517,music,47,894,3,4824,74,12,29
PROD_002518,office,63,841,6,11461,82,38,34
PROD_002519,books,69,262,1,15076,44,44,75
PROD_002520,music,55,902,3,19262,98,25,19
PROD_002521,music,31,498,1,28345,84,14,10
PROD_002522,sports,34,180,6,27737,43,32,57
PROD_002523,books,63,462,4,23543,25,31,60
PROD_002524,toys,51,971,5,20800,22,18,12
PROD_002525,beauty,56,738,3,27931,17,24,40
PROD_002526,computers,52,683,6,24800,60,23,22
PROD_002527,books,37,460,1,17413,59,14,51
PROD_002528,sports,70,233,2,27855,38,6,70
PROD_002529,home_appliances,37,844,5,16130,59,21,22
PROD_002530,computers,31,523,1,29348,37,47,56
PROD_002531,music,69,471,4,8334,51,39,60
PROD_002532,fashion,52,863,1,22638,51,37,35
PROD_002533,automotive,35,419,1,17076,38,28,44
PROD_002534,garden,37,960,2,22229,91,35,75
PROD_002535,food,42,678,5,16809,25,42,32
PROD_002536,electronics,47,726,4,12318,58,44,35
PROD_002537,home_appliances,43,780,5,13691,28,34,65
PROD_002538,office,30,242,2,13676,78,20,20
PROD_002539,health,31,581,3,7659,42,12,78
PROD_002540,sports,59,857,5,23159,54,26,70
PROD_002541,music,55,940,6,25628,14,15,27
PROD_002542,computers,52,118,1,28309,68,36,20
PROD_002543,garden,21,530,2,18582,47,28,12
PROD_002544,home_appliances,67,495,6,24951,83,23,44
PROD_002545,furniture,34,895,3,21954,37,22,22
PROD_002546,computers,61,388,6,8184,89,9,13
PROD_002547,office,33,290,2,24215,99,12,77
PROD_002548,books,62,866,4,15457,83,45,16
PROD_002549,computers,47,532,6,16036,42,35,71
PROD_002550,garden,60,239,1,23444,22,10,17
PROD_002551,beauty,20,664,2,16788,42,20,69
PROD_002552,music,55,277,4,684,20,46,79
PROD_002553,furniture,50,828,4,25850,89,27,38
PROD_002554,sports,67,389,2,4466,51,18,38
PROD_002555,automotive,28,237,3,4299,56,36,71
PROD_002556,furniture,69,285,4,15048,42,28,67
PROD_002557,garden,41,149,2,3594,94,38,77
PROD_002558,computers,42,291,1,3370,46,38,49
PROD_002559,books,22,332,6,12501,34,38,39
PROD_002560,automotive,45,828,5,16129,79,37,48
PROD_002561,home_appliances,70,116,6,26177,95,23,69
PROD_002562,toys,64,740,6,29080,85,40,41
PROD_002563,toys,62,615,5,10293,67,35,17
PROD_002564,computers,44,690,6,23767,41,48,32
PROD_002565,food,41,347,2,21242,91,8,29
PROD_002566,computers,40,417,4,2761,63,50,70
PROD_002567,automotive,38,521,6,14685,92,33,77
PROD_002568,garden,70,169,5,25059,82,38,65
PROD_002569,sports,65,524,6,2669,38,41,51
PROD_002570,automotive,65,397,6,10848,84,13,18
PROD_002571,fashion,65,673,3,24621,66,16,39
PROD_002572,garden,41,745,1,2963,89,22,68
PROD_002573,sports,51,599,5,13945,27,30,35
PROD_002574,food,70,697,4,29045,55,23,73
PROD_002575,garden,49,683,1,23299,71,40,29
PROD_002576,health,70,238,1,1541,80,50,25
PROD_002577,electronics,70,130,1,24425,42,16,74
PROD_002578,music,46,783,4,19634,17,30,33
PROD_002579,toys,25,429,4,10695,85,26,23
PROD_002580,beauty,57,885,1,18615,99,30,66
PROD_002581,fashion,60,814,6,26464,11,47,75
PROD_002582,electronics,20,830,3,20781,55,37,71
PROD_002583,computers,31,379,2,21692,32,35,47
PROD_002584,computers,66,808,5,13013,64,27,26
PROD_002585,automotive,39,935,5,6600,15,27,24
PROD_002586,furniture,27,700,4,5188,52,9,33
PROD_002587,garden,33,985,3,6839,40,25,39
PROD_002588,books,49,482,6,14763,97,35,73
PROD_002589,furniture,33,356,6,25888,26,29,52
PROD_002590,food,50,430,1,6876,95,9,11
PROD_002591,beauty,65,762,5,14439,86,10,42
PROD_002592,electronics,50,588,1,20729,97,45,33
PROD_002593,music,52,130,4,2896,94,41,14
PROD_002594,furniture,36,503,4,29177,100,31,73
PROD_002595,music,62,379,4,5066,21,34,25
PROD_002596,health,30,396,2,12166,59,32,74
PROD_002597,garden,35,901,6,1752,37,14,54
PROD_002598,health,32,496,5,12280,28,28,51
PROD_002599,food,48,845,6,29245,58,36,36
PROD_002600,toys,66,110,4,18457,21,8,73
PROD_002601,home_appliances,53,805,2,21479,86,24,69
PROD_002602,music,44,374,6,13705,96,9,33
PROD_002603,garden,44,190,3,20068,99,45,36
PROD_002604,garden,45,786,2,3616,83,30,32
PROD_002605,music,48,441,4,22973,48,21,38
PROD_002606,automotive,68,139,5,10532,18,45,53
PROD_002607,books,45,322,1,2120,93,30,35
PROD_002608,books,29,828,1,26070,16,27,19
PROD_002609,books,36,157,4,16825,69,50,17
PROD_002610,music,39,959,5,3642,21,18,56
PROD_002611,health,68,300,6,24003,70,45,41
PROD_002612,automotive,46,473,2,15918,90,15,50
PROD_002613,automotive,67,657,4,14539,68,35,17
PROD_002614,toys,43,405,5,19522,84,50,14
PROD_002615,furniture,25,286,6,19361,87,29,22
PROD_002616,toys,38,820,5,6099,71,5,16
PROD_002617,garden,28,687,2,7207,99,11,37
PROD_002618,home_appliances,45,621,5,6490,70,21,63
PROD_002619,electronics,30,165,2,14339,79,39,46
PROD_002620,fashion,43,611,4,2839,98,13,18
PROD_002621,food,37,276,6,20593,92,28,18
PROD_002622,office,57,461,4,24770,20,35,65
PROD_002623,garden,43,444,5,19761,30,14,38
PROD_002624,office,43,470,2,22736,79,25,72
PROD_002625,garden,21,990,4,6488,10,47,29
PROD_002626,health,29,660,6,5910,87,19,40
PROD_002627,toys,29,656,4,17373,88,36,23
PROD_002628,toys,66,298,3,26407,86,46,62
PROD_002629,beauty,51,260,4,17344,95,24,73
PROD_002630,beauty,46,383,6,11894,51,7,68
PROD_002631,garden,29,632,2,3465,11,12,80
PROD_002632,toys,66,800,1,17346,79,8,79
PROD_002633,furniture,40,512,6,10274,54,6,53
PROD_002634,food,27,766,1,10587,77,5,23
PROD_002635,electronics,55,757,5,29252,97,31,72
PROD_002636,automotive,51,923,3,8411,73,32,20
PROD_002637,automotive,33,557,5,26685,80,32,58
PROD_002638,sports,44,904,6,9788,59,26,41
PROD_002639,computers,34,339,3,26879,66,33,45
PROD_002640,office,56,518,2,6608,71,41,28
PROD_002641,home_appliances,70,986,6,14203,31,37,24
PROD_002642,automotive,24,453,1,6041,37,36,47
PROD_002643,sports,55,754,4,8124,46,25,16
PROD_002644,toys,30,218,5,9595,11,25,10
PROD_002645,beauty,50,233,4,965,89,35,64
PROD_002646,home_appliances,58,177,3,11745,85,36,67
PROD_002647,sports,46,486,1,18847,78,25,24
PROD_002648,automotive,55,195,4,24721,48,36,39
PROD_002649,books,47,473,2,20219,66,46,77
PROD_002650,food,42,636,4,26518,48,37,54
PROD_002651,computers,61,993,3,14933,24,20,24
PROD_002652,health,60,726,5,8395,43,21,59
PROD_002653,fashion,47,348,5,10590,33,26,71
PROD_002654,beauty,50,588,4,9198,40,33,30
PROD_002655,fashion,29,327,5,9083,75,34,66
PROD_002656,toys,44,934,1,25837,89,10,80
PROD_002657,health,56,952,5,15470,52,28,73
PROD_002658,automotive,62,650,2,4256,33,43,15
PROD_002659,garden,69,129,1,10706,85,5,50
PROD_002660,beauty,42,857,1,14457,39,29,51
PROD_002661,food,43,391,1,10668,82,9,38
PROD_002662,beauty,39,289,3,13493,26,47,70
PROD_002663,fashion,28,292,5,7777,41,8,62
PROD_002664,toys,35,307,3,28846,34,50,57
PROD_002665,automotive,50,421,5,22072,79,6,60
PROD_002666,health,30,615,2,24028,100,12,61
PROD_002667,computers,20,637,4,18454,72,45,51
PROD_002668,garden,50,616,6,28266,80,14,70
PROD_002669,sports,49,972,4,8211,16,42,70
PROD_002670,furniture,34,694,6,26738,75,20,65
PROD_002671,music,44,521,1,18752,73,47,73
PROD_002672,food,40,443,1,26018,17,48,47
PROD_002673,beauty,43,777,1,14638,100,13,61
PROD_002674,home_appliances,59,846,6,991,97,10,12
PROD_002675,computers,48,726,2,23387,33,49,28
PROD_002676,books,42,251,4,17034,30,27,47
PROD_002677,books,35,116,3,20453,48,47,20
PROD_002678,office,42,535,4,4067,18,34,66
PROD_002679,toys,33,698,5,27630,66,15,45
PROD_002680,health,60,423,5,3067,85,40,68
PROD_002681,garden,22,618,6,16510,48,5,73
PROD_002682,toys,65,422,2,22732,80,5,56
PROD_002683,sports,67,501,3,20369,90,35,28
PROD_002684,books,53,322,5,12255,14,34,13
PROD_002685,toys,25,916,2,28020,15,31,63
PROD_002686,furniture,31,166,2,17622,23,25,59
PROD_002687,food,35,666,4,25704,13,16,71
PROD_002688,music,53,441,2,14838,82,40,29
PROD_002689,fashion,38,842,5,5691,49,10,38
PROD_002690,furniture,26,590,2,182,64,49,34
PROD_002691,automotive,22,948,5,12289,77,18,14
PROD_002692,books,55,367,6,16544,36,32,76
PROD_002693,computers,27,533,4,5404,35,39,60
PROD_002694,books,41,782,4,1604,61,35,71
PROD_002695,toys,42,677,3,14809,41,25,47
PROD_002696,fashion,20,426,6,24912,91,47,66
PROD_002697,furniture,62,233,3,491,47,7,32
PROD_002698,toys,64,944,6,17571,93,44,74
PROD_002699,food,24,126,6,17813,50,25,77
PROD_002700,furniture,29,316,3,15973,74,23,56
PROD_002701,health,50,744,2,1622,77,6,29
PROD_002702,beauty,27,116,3,2906,57,8,69
PROD_002703,office,68,410,5,8118,24,30,58
PROD_002704,electronics,53,787,1,14128,97,12,21
PROD_002705,toys,60,475,6,12630,65,10,39
PROD_002706,garden,38,117,6,9127,66,47,55
PROD_002707,electronics,22,142,3,11100,80,24,14
PROD_002708,garden,55,701,2,4363,90,35,12
PROD_002709,books,56,737,6,1316,93,29,49
PROD_002710,automotive,70,415,5,8029,52,32,54
PROD_002711,office,64,972,6,27113,74,7,38
PROD_002712,health,61,503,2,18529,37,30,47
PROD_002713,furniture,28,991,2,10074,56,25,75
PROD_002714,computers,67,199,4,1357,77,19,40
PROD_002715,toys,24,901,3,28646,92,47,33
PROD_002716,beauty,37,762,6,28672,88,45,62
PROD_002717,books,64,353,6,20005,14,7,14
PROD_002718,beauty,42,316,5,29826,100,40,12
PROD_002719,beauty,64,993,6,18126,79,31,73
PROD_002720,garden,30,962,3,3523,48,5,58
PROD_002721,fashion,67,548,1,18601,84,37,67
PROD_002722,sports,24,609,1,19432,74,12,60
PROD_002723,books,54,674,1,7403,12,19,79
PROD_002724,beauty,44,717,1,22361,33,40,22
PROD_002725,toys,23,203,4,8370,51,21,62
PROD_002726,books,29,478,4,7690,24,14,54
PROD_002727,sports,46,210,2,14562,61,42,74
PROD_002728,furniture,45,276,2,25876,84,27,73
PROD_002729,health,67,754,5,10227,72,22,56
PROD_002730,electronics,55,161,6,18583,92,37,67
PROD_002731,fashion,49,337,6,7324,21,26,73
PROD_002732,fashion,47,137,3,5752,58,10,43
PROD_002733,music,69,358,4,2969,63,26,14
PROD_002734,music,36,368,1,12223,33,32,43
PROD_002735,beauty,42,798,6,16491,91,14,63
PROD_002736,office,58,392,6,12195,42,10,24
PROD_002737,music,34,847,4,18374,15,21,74
PROD_002738,furniture,47,238,1,19857,34,40,34
PROD_002739,furniture,35,708,4,10758,31,24,32
PROD_002740,music,50,786,4,179,100,36,46
PROD_002741,garden,63,223,3,14405,43,22,10
PROD_002742,health,30,545,6,4162,34,27,34
PROD_002743,beauty,29,433,3,11289,59,10,35
PROD_002744,home_appliances,47,837,2,27334,21,18,78
PROD_002745,beauty,27,983,6,11899,54,9,11
PROD_002746,automotive,62,460,3,4442,90,28,28
PROD_002747,music,50,447,1,12151,61,39,74
PROD_002748,garden,23,622,3,21308,77,16,11
PROD_002749,furniture,30,582,1,5057,60,17,36
PROD_002750,beauty,22,808,6,6140,94,44,37
PROD_002751,furniture,53,207,6,25757,41,14,62
PROD_002752,furniture,30,562,2,8090,29,31,26
PROD_002753,furniture,48,838,4,14484,47,32,52
PROD_002754,computers,52,912,5,28277,25,42,47
PROD_002755,health,44,650,4,21076,100,34,47
PROD_002756,automotive,63,254,5,9587,44,43,34
PROD_002757,health,24,306,4,16123,54,45,73
PROD_002758,home_appliances,66,868,4,13497,74,21,10
PROD_002759,computers,63,438,2,13349,93,32,66
PROD_002760,garden,52,314,2,1140,34,9,60
PROD_002761,fashion,65,828,2,28748,23,35,67
PROD_002762,automotive,20,449,2,10009,15,18,80
PROD_002763,garden,54,326,2,6643,23,46,50
PROD_002764,health,62,845,1,16880,12,11,60
PROD_002765,books,37,653,1,5261,41,32,27
PROD_002766,food,23,989,1,28650,86,19,74
